Crop_Name,Suitable_Season,State,Average_Cost_Per_Acre,Seed_Cost,Fertilizer_Cost,Labour_Cost,Irrigation_Cost,Machinery_Cost,Other_Cost,Total_Cost,Cost_Unit,Source,Last_Updated
nutmeg,Zaid,West Bengal,35892,3360,7280,15000,3392,3500,3360,35892,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
nutmeg,Zaid,Assam,35444,3360,7280,14700,3272,3472,3360,35444,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
nutmeg,Zaid,Arunachal Pradesh,34850,3360,7280,13500,3990,3360,3360,34850,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Kharif,Kerala,39970,3000,6500,20250,3230,3990,3000,39970,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Kharif,Karnataka,36630,3000,6500,16500,3990,3640,3000,36630,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Kharif,Tamil Nadu,37148,3000,6500,16800,4180,3668,3000,37148,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Kharif,Sikkim,33980,3000,6500,14250,3800,3430,3000,33980,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Kharif,West Bengal,34230,3000,6500,15000,3230,3500,3000,34230,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Kharif,Assam,33788,3000,6500,14700,3116,3472,3000,33788,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Kharif,Arunachal Pradesh,33160,3000,6500,13500,3800,3360,3000,33160,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Rabi,Kerala,40720,3180,6890,20250,3230,3990,3180,40720,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Rabi,Karnataka,37380,3180,6890,16500,3990,3640,3180,37380,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Rabi,Tamil Nadu,37898,3180,6890,16800,4180,3668,3180,37898,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Rabi,Sikkim,34730,3180,6890,14250,3800,3430,3180,34730,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Rabi,West Bengal,34980,3180,6890,15000,3230,3500,3180,34980,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Rabi,Assam,34538,3180,6890,14700,3116,3472,3180,34538,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Rabi,Arunachal Pradesh,33910,3180,6890,13500,3800,3360,3180,33910,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Zaid,Kerala,41632,3360,7280,20250,3392,3990,3360,41632,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Zaid,Karnataka,38330,3360,7280,16500,4190,3640,3360,38330,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Zaid,Tamil Nadu,38857,3360,7280,16800,4389,3668,3360,38857,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Zaid,Sikkim,35670,3360,7280,14250,3990,3430,3360,35670,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Zaid,West Bengal,35892,3360,7280,15000,3392,3500,3360,35892,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Zaid,Assam,35444,3360,7280,14700,3272,3472,3360,35444,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
mace,Zaid,Arunachal Pradesh,34850,3360,7280,13500,3990,3360,3360,34850,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Kharif,Kerala,42604,3500,6800,21600,3400,4104,3200,42604,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Kharif,Karnataka,39044,3500,6800,17600,4200,3744,3200,39044,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Kharif,Tamil Nadu,39593,3500,6800,17920,4400,3773,3200,39593,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Kharif,Sikkim,36228,3500,6800,15200,4000,3528,3200,36228,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Kharif,West Bengal,36500,3500,6800,16000,3400,3600,3200,36500,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Kharif,Assam,36031,3500,6800,15680,3280,3571,3200,36031,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Kharif,Arunachal Pradesh,35356,3500,6800,14400,4000,3456,3200,35356,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Rabi,Kerala,43414,3710,7208,21600,3400,4104,3392,43414,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Rabi,Karnataka,39854,3710,7208,17600,4200,3744,3392,39854,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Rabi,Tamil Nadu,40403,3710,7208,17920,4400,3773,3392,40403,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Rabi,Sikkim,37038,3710,7208,15200,4000,3528,3392,37038,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Rabi,West Bengal,37310,3710,7208,16000,3400,3600,3392,37310,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Rabi,Assam,36841,3710,7208,15680,3280,3571,3392,36841,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Rabi,Arunachal Pradesh,36166,3710,7208,14400,4000,3456,3392,36166,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Zaid,Kerala,44394,3920,7616,21600,3570,4104,3584,44394,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Zaid,Karnataka,40874,3920,7616,17600,4410,3744,3584,40874,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Zaid,Tamil Nadu,41433,3920,7616,17920,4620,3773,3584,41433,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Zaid,Sikkim,38048,3920,7616,15200,4200,3528,3584,38048,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Zaid,West Bengal,38290,3920,7616,16000,3570,3600,3584,38290,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Zaid,Assam,37815,3920,7616,15680,3444,3571,3584,37815,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
clove,Zaid,Arunachal Pradesh,37176,3920,7616,14400,4200,3456,3584,37176,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Kharif,Kerala,36923,2800,5800,18900,2975,3648,2800,36923,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Kharif,Karnataka,33803,2800,5800,15400,3675,3328,2800,33803,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Kharif,Tamil Nadu,34284,2800,5800,15680,3850,3354,2800,34284,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Kharif,Sikkim,31336,2800,5800,13300,3500,3136,2800,31336,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Kharif,West Bengal,31575,2800,5800,14000,2975,3200,2800,31575,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Kharif,Assam,31164,2800,5800,13720,2870,3174,2800,31164,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Kharif,Arunachal Pradesh,30572,2800,5800,12600,3500,3072,2800,30572,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Rabi,Kerala,37607,2968,6148,18900,2975,3648,2968,37607,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Rabi,Karnataka,34487,2968,6148,15400,3675,3328,2968,34487,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Rabi,Tamil Nadu,34968,2968,6148,15680,3850,3354,2968,34968,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Rabi,Sikkim,32020,2968,6148,13300,3500,3136,2968,32020,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Rabi,West Bengal,32259,2968,6148,14000,2975,3200,2968,32259,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Rabi,Assam,31848,2968,6148,13720,2870,3174,2968,31848,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Rabi,Arunachal Pradesh,31256,2968,6148,12600,3500,3072,2968,31256,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Zaid,Kerala,38440,3136,6496,18900,3124,3648,3136,38440,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Zaid,Karnataka,35355,3136,6496,15400,3859,3328,3136,35355,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Zaid,Tamil Nadu,35845,3136,6496,15680,4043,3354,3136,35845,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Zaid,Sikkim,32879,3136,6496,13300,3675,3136,3136,32879,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Zaid,West Bengal,33092,3136,6496,14000,3124,3200,3136,33092,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Zaid,Assam,32676,3136,6496,13720,3014,3174,3136,32676,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cinnamon,Zaid,Arunachal Pradesh,32115,3136,6496,12600,3675,3072,3136,32115,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Kharif,Kerala,35050,2500,5500,18225,2805,3420,2600,35050,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Kharif,Karnataka,32035,2500,5500,14850,3465,3120,2600,32035,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Kharif,Tamil Nadu,32494,2500,5500,15120,3630,3144,2600,32494,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Kharif,Sikkim,29665,2500,5500,12825,3300,2940,2600,29665,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Kharif,West Bengal,29905,2500,5500,13500,2805,3000,2600,29905,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Kharif,Assam,29512,2500,5500,13230,2706,2976,2600,29512,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Kharif,Arunachal Pradesh,28930,2500,5500,12150,3300,2880,2600,28930,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Rabi,Kerala,35686,2650,5830,18225,2805,3420,2756,35686,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Rabi,Karnataka,32671,2650,5830,14850,3465,3120,2756,32671,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Rabi,Tamil Nadu,33130,2650,5830,15120,3630,3144,2756,33130,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Rabi,Sikkim,30301,2650,5830,12825,3300,2940,2756,30301,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Rabi,West Bengal,30541,2650,5830,13500,2805,3000,2756,30541,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Rabi,Assam,30148,2650,5830,13230,2706,2976,2756,30148,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Rabi,Arunachal Pradesh,29566,2650,5830,12150,3300,2880,2756,29566,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Zaid,Kerala,36462,2800,6160,18225,2945,3420,2912,36462,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Zaid,Karnataka,33480,2800,6160,14850,3638,3120,2912,33480,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Zaid,Tamil Nadu,33948,2800,6160,15120,3812,3144,2912,33948,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Zaid,Sikkim,31102,2800,6160,12825,3465,2940,2912,31102,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Zaid,West Bengal,31317,2800,6160,13500,2945,3000,2912,31317,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Zaid,Assam,30919,2800,6160,13230,2841,2976,2912,30919,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
cassia,Zaid,Arunachal Pradesh,30367,2800,6160,12150,3465,2880,2912,30367,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
allspice,Kharif,Kerala,35954,2600,5600,18630,2890,3534,2700,35954,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Kharif,Karnataka,32874,2600,5600,15180,3570,3224,2700,32874,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Kharif,Tamil Nadu,33345,2600,5600,15456,3740,3249,2700,33345,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Kharif,Sikkim,30448,2600,5600,13110,3400,3038,2700,30448,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Kharif,West Bengal,30690,2600,5600,13800,2890,3100,2700,30690,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Kharif,Assam,30287,2600,5600,13524,2788,3075,2700,30287,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Kharif,Arunachal Pradesh,29696,2600,5600,12420,3400,2976,2700,29696,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Rabi,Kerala,36608,2756,5936,18630,2890,3534,2862,36608,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Rabi,Karnataka,33528,2756,5936,15180,3570,3224,2862,33528,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Rabi,Tamil Nadu,33999,2756,5936,15456,3740,3249,2862,33999,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Rabi,Sikkim,31102,2756,5936,13110,3400,3038,2862,31102,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Rabi,West Bengal,31344,2756,5936,13800,2890,3100,2862,31344,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Rabi,Assam,30941,2756,5936,13524,2788,3075,2862,30941,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Rabi,Arunachal Pradesh,30350,2756,5936,12420,3400,2976,2862,30350,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Zaid,Kerala,37406,2912,6272,18630,3034,3534,3024,37406,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Zaid,Karnataka,34360,2912,6272,15180,3748,3224,3024,34360,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Zaid,Tamil Nadu,34840,2912,6272,15456,3927,3249,3024,34840,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Zaid,Sikkim,31926,2912,6272,13110,3570,3038,3024,31926,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Zaid,West Bengal,32142,2912,6272,13800,3034,3100,3024,32142,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Zaid,Assam,31734,2912,6272,13524,2927,3075,3024,31734,INR/Acre,Spices Board Guidelines,2024-2025
allspice,Zaid,Arunachal Pradesh,31174,2912,6272,12420,3570,2976,3024,31174,INR/Acre,Spices Board Guidelines,2024-2025
star anise,Kharif,Kerala,39186,3000,6000,20250,3060,3876,3000,39186,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Kharif,Karnataka,35816,3000,6000,16500,3780,3536,3000,35816,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Kharif,Tamil Nadu,36323,3000,6000,16800,3960,3563,3000,36323,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Kharif,Sikkim,33182,3000,6000,14250,3600,3332,3000,33182,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Kharif,West Bengal,33460,3000,6000,15000,3060,3400,3000,33460,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Kharif,Assam,33025,3000,6000,14700,2952,3373,3000,33025,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Kharif,Arunachal Pradesh,32364,3000,6000,13500,3600,3264,3000,32364,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Rabi,Kerala,39906,3180,6360,20250,3060,3876,3180,39906,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Rabi,Karnataka,36536,3180,6360,16500,3780,3536,3180,36536,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Rabi,Tamil Nadu,37043,3180,6360,16800,3960,3563,3180,37043,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Rabi,Sikkim,33902,3180,6360,14250,3600,3332,3180,33902,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Rabi,West Bengal,34180,3180,6360,15000,3060,3400,3180,34180,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Rabi,Assam,33745,3180,6360,14700,2952,3373,3180,33745,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Rabi,Arunachal Pradesh,33084,3180,6360,13500,3600,3264,3180,33084,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Zaid,Kerala,40779,3360,6720,20250,3213,3876,3360,40779,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Zaid,Karnataka,37445,3360,6720,16500,3969,3536,3360,37445,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Zaid,Tamil Nadu,37961,3360,6720,16800,4158,3563,3360,37961,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Zaid,Sikkim,34802,3360,6720,14250,3780,3332,3360,34802,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Zaid,West Bengal,35053,3360,6720,15000,3213,3400,3360,35053,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Zaid,Assam,34613,3360,6720,14700,3100,3373,3360,34613,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
star anise,Zaid,Arunachal Pradesh,33984,3360,6720,13500,3780,3264,3360,33984,INR/Acre,ICAR NEH Spices Guidelines,2024-2025
vanilla,Kharif,Kerala,86000,15000,10000,43200,5100,5700,7000,86000,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Kharif,Karnataka,78700,15000,10000,35200,6300,5200,7000,78700,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Kharif,Tamil Nadu,79680,15000,10000,35840,6600,5240,7000,79680,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Kharif,Sikkim,73300,15000,10000,30400,6000,4900,7000,73300,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Kharif,West Bengal,74100,15000,10000,32000,5100,5000,7000,74100,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Kharif,Assam,73240,15000,10000,31360,4920,4960,7000,73240,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Kharif,Arunachal Pradesh,71600,15000,10000,28800,6000,4800,7000,71600,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Rabi,Kerala,87920,15900,10600,43200,5100,5700,7420,87920,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Rabi,Karnataka,80620,15900,10600,35200,6300,5200,7420,80620,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Rabi,Tamil Nadu,81600,15900,10600,35840,6600,5240,7420,81600,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Rabi,Sikkim,75220,15900,10600,30400,6000,4900,7420,75220,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Rabi,West Bengal,76020,15900,10600,32000,5100,5000,7420,76020,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Rabi,Assam,75160,15900,10600,31360,4920,4960,7420,75160,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Rabi,Arunachal Pradesh,73520,15900,10600,28800,6000,4800,7420,73520,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Zaid,Kerala,90095,16800,11200,43200,5355,5700,7840,90095,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Zaid,Karnataka,82855,16800,11200,35200,6615,5200,7840,82855,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Zaid,Tamil Nadu,83850,16800,11200,35840,6930,5240,7840,83850,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Zaid,Sikkim,77440,16800,11200,30400,6300,4900,7840,77440,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Zaid,West Bengal,78195,16800,11200,32000,5355,5000,7840,78195,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Zaid,Assam,77326,16800,11200,31360,5166,4960,7840,77326,INR/Acre,Spices Board High-Value Vanilla,2024-2025
vanilla,Zaid,Arunachal Pradesh,75740,16800,11200,28800,6300,4800,7840,75740,INR/Acre,Spices Board High-Value Vanilla,2024-2025
kokum (garcinia),Kharif,Kerala,28667,2000,4500,14850,2125,3192,2000,28667,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Kharif,Karnataka,26137,2000,4500,12100,2625,2912,2000,26137,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Kharif,Tamil Nadu,26504,2000,4500,12320,2750,2934,2000,26504,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Kharif,Sikkim,24194,2000,4500,10450,2500,2744,2000,24194,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Kharif,West Bengal,24425,2000,4500,11000,2125,2800,2000,24425,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Kharif,Assam,24108,2000,4500,10780,2050,2778,2000,24108,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Kharif,Arunachal Pradesh,23588,2000,4500,9900,2500,2688,2000,23588,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Rabi,Kerala,29177,2120,4770,14850,2125,3192,2120,29177,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Rabi,Karnataka,26647,2120,4770,12100,2625,2912,2120,26647,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Rabi,Tamil Nadu,27014,2120,4770,12320,2750,2934,2120,27014,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Rabi,Sikkim,24704,2120,4770,10450,2500,2744,2120,24704,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Rabi,West Bengal,24935,2120,4770,11000,2125,2800,2120,24935,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Rabi,Assam,24618,2120,4770,10780,2050,2778,2120,24618,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Rabi,Arunachal Pradesh,24098,2120,4770,9900,2500,2688,2120,24098,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Zaid,Kerala,29793,2240,5040,14850,2231,3192,2240,29793,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Zaid,Karnataka,27288,2240,5040,12100,2756,2912,2240,27288,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Zaid,Tamil Nadu,27662,2240,5040,12320,2888,2934,2240,27662,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Zaid,Sikkim,25339,2240,5040,10450,2625,2744,2240,25339,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Zaid,West Bengal,25551,2240,5040,11000,2231,2800,2240,25551,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Zaid,Assam,25230,2240,5040,10780,2152,2778,2240,25230,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
kokum (garcinia),Zaid,Arunachal Pradesh,24733,2240,5040,9900,2625,2688,2240,24733,INR/Acre,DBSKKV Dapoli & Spices Board,2024-2025
bay leaf (tejpatta),Kharif,Kerala,24945,1800,4000,12825,1870,2850,1600,24945,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Kharif,Karnataka,22760,1800,4000,10450,2310,2600,1600,22760,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Kharif,Tamil Nadu,23080,1800,4000,10640,2420,2620,1600,23080,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Kharif,Sikkim,21075,1800,4000,9025,2200,2450,1600,21075,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Kharif,West Bengal,21270,1800,4000,9500,1870,2500,1600,21270,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Kharif,Assam,20994,1800,4000,9310,1804,2480,1600,20994,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Kharif,Arunachal Pradesh,20550,1800,4000,8550,2200,2400,1600,20550,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Rabi,Kerala,25389,1908,4240,12825,1870,2850,1696,25389,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Rabi,Karnataka,23204,1908,4240,10450,2310,2600,1696,23204,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Rabi,Tamil Nadu,23524,1908,4240,10640,2420,2620,1696,23524,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Rabi,Sikkim,21519,1908,4240,9025,2200,2450,1696,21519,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Rabi,West Bengal,21714,1908,4240,9500,1870,2500,1696,21714,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Rabi,Assam,21438,1908,4240,9310,1804,2480,1696,21438,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Rabi,Arunachal Pradesh,20994,1908,4240,8550,2200,2400,1696,20994,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Zaid,Kerala,25927,2016,4480,12825,1964,2850,1792,25927,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Zaid,Karnataka,23764,2016,4480,10450,2426,2600,1792,23764,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Zaid,Tamil Nadu,24089,2016,4480,10640,2541,2620,1792,24089,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Zaid,Sikkim,22073,2016,4480,9025,2310,2450,1792,22073,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Zaid,West Bengal,22252,2016,4480,9500,1964,2500,1792,22252,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Zaid,Assam,21972,2016,4480,9310,1894,2480,1792,21972,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
bay leaf (tejpatta),Zaid,Arunachal Pradesh,21548,2016,4480,8550,2310,2400,1792,21548,INR/Acre,Spices Board & ICAR Guidelines,2024-2025
dry ginger,Kharif,Kerala,57830,14000,7500,24300,3400,5130,3500,57830,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
dry ginger,Kharif,Odisha,48644,14000,7500,15840,3520,4284,3500,48644,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
dry ginger,Kharif,Telangana,53680,14000,7500,19800,4200,4680,3500,53680,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
dry ginger,Kharif,Andhra Pradesh,53680,14000,7500,19800,4200,4680,3500,53680,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
dry ginger,Kharif,Karnataka,53680,14000,7500,19800,4200,4680,3500,53680,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
dry ginger,Kharif,Tamil Nadu,54276,14000,7500,20160,4400,4716,3500,54276,INR/Acre,Spices Board & IISR Kozhikode,2024-2025
